10503
22,0,1,_lambda,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
22,0,1,_X,-1,0,0
22,0,1,_AX,-1,0,0
22,0,1,_P,-1,0,0
22,0,1,_AP,-1,0,0
